2.3989902,2.4420857,10.401609,1
2.1068976,2.2852654,7.93199,1
2.60968,2.067393,9.065644,1
2.1691468,0.0,11.631032,1
2.1739352,0.0,7.630321,1
3.4033577,0.0,6.3601966,1
6.1542954,2.9879637,5.9052987,1
6.363788,0.0,4.960786,1
9.740809,5.374983,4.009091,1
6.799533,9.491813,3.6104562,1
5.2504845,6.2512608,2.0518308,1
9.022549,5.81791,4.213795,1
6.667852,5.949591,2.944868,1
7.9750857,2.681506,0.38307226,1
0.0,0.0,9.624691,1
11.252748,0.0,2.3427265,1
8.336611,3.1148565,0.8283938,1
8.337808,0.0,1.5981296,1
10.643424,3.1256304,4.722563,1
7.813477,4.6950297,0.78649527,1
5.5258174,4.7022123,1.0630256,1
7.428011,6.2728086,0.18555063,1
2.7712884,8.884883,1.1492168,1
5.4863133,10.466252,0.62488663,1
3.2992098,13.414712,1.1504139,1
2.2637177,5.068525,1.0115502,1
7.1754227,13.680469,0.91458505,1
2.7006595,7.2388687,0.108936176,1
7.5285673,9.096769,0.58538234,1
0.0,10.503363,0.45489833,1
3.0238767,9.568427,3.5242648,1
0.0,9.464279,0.04070143,1
2.7329812,7.2544312,1.4544775,1
7.687782,9.740809,0.14604631,1
2.1033063,12.787432,1.614889,1
2.542642,7.524976,1.3395559,1
6.7612257,9.488221,0.7015011,1
3.2920272,14.769831,0.8439561,1
2.3989902,2.4420857,10.401609,1
2.1068976,2.2852654,7.93199,1
2.60968,2.067393,9.065644,1
2.1691468,0.0,11.631032,1
2.1739352,0.0,7.630321,1
3.4033577,0.0,6.3601966,1
6.1542954,2.9879637,5.9052987,1
