7.929596,5.9890957,0.7445967,1
9.272743,4.97156,0.4417302,1
6.5565214,2.5222914,0.5770026,1
11.184513,4.1862617,1.1959038,1
10.653001,5.993884,0.021547815,1
7.3442135,3.466804,0.36870706,1
8.1558485,6.5625067,0.5554548,1
8.819042,3.9827545,0.78410107,1
7.7105265,3.5541923,0.5494693,1
11.684901,4.891354,1.2330139,1
7.9786773,4.134786,0.22864626,1
6.8557963,5.6203885,0.053869538,1
9.788693,5.3701944,0.36391866,1
5.8262897,2.8060043,0.110133275,1
10.589554,5.139154,0.14844051,1
10.423157,6.183026,1.2389994,1
6.373365,3.9109285,0.37469256,1
8.166622,7.717709,0.48362875,1
8.577228,4.425682,0.48602295,1
7.550115,3.7852328,0.6584055,1
10.992977,5.103241,0.23582886,1
8.1402855,4.4304705,0.1328782,1
7.5644803,6.399701,0.25378537,1
7.9212165,5.2660465,0.44891283,1
7.201759,3.2034419,0.41299978,1
10.462662,4.2664676,1.103727,1
10.9426985,6.4739213,0.439336,1
6.089652,3.3446999,0.16400282,1
9.123106,7.2508397,0.7074866,1
9.494206,4.8015714,0.37828386,1
7.049727,3.371036,0.8678981,1
11.648989,5.5258174,0.89303726,1
10.548853,6.2045736,0.32441434,1
6.211756,4.5501804,0.35314476,1
7.503428,6.5816603,0.046686932,1
9.722853,3.371036,0.8738836,1
8.508993,2.7497406,0.32561144,1
11.19409,4.3646297,0.031124622,1
7.892486,3.9516299,0.089782566,1
7.904457,6.26802,0.5734113,1
8.718486,5.395334,0.25139117,1
6.669049,2.8658595,0.8511387,1
11.596316,4.985925,1.3156139,1
10.710462,6.2165446,0.051475335,1
7.2233067,3.7960067,0.82240826,1
7.8158712,6.4068837,0.2681506,1
8.39048,4.2760444,0.32800564,1
8.917204,3.5649664,1.5251064,1
11.362882,4.4568067,0.5674258,1
8.307879,4.0857053,0.1592144,1
8.391677,4.0414124,0.641646,1
8.3821,3.6954503,2.0697873,1
11.799823,4.2281604,1.2533646,1
7.405266,3.4488475,0.5291186,1
8.016984,6.327875,0.15322891,1
9.229648,4.7907977,0.20590134,1
6.9479733,2.6443958,0.25258827,1
10.500969,4.8135424,1.1252748,1
10.406398,6.673837,2.232593,1
6.0956373,4.5645456,0.10295067,1
8.100781,6.337452,0.1592144,1
7.607576,3.750517,0.5279215,1
8.009802,4.120421,0.46686932,1
10.96305,5.2002063,0.81881696,1
6.7324953,3.8391025,0.33877954,1
7.8326306,6.6103907,0.22744916,1
9.751583,5.2624555,0.16639702,1
5.8705826,3.228581,0.50158525,1
11.77229,6.0860605,0.9923966,1
9.506178,5.317522,1.1839328,1
6.1626754,4.88896,0.5626374,1
8.261193,5.815516,0.7505822,1
7.5429325,3.8977604,0.15562311,1
9.132683,4.501099,0.78170687,1
10.912771,5.5126495,0.6655881,1
6.4032927,3.8857894,0.38187516,1
7.7572136,6.903681,0.08619126,1
9.7084875,5.079299,0.81402856,1
6.4140663,3.1411927,0.92655605,1
11.912351,5.887342,0.89303726,1
9.745598,5.815516,0.24779987,1
6.7085533,4.8027687,0.10534488,1
7.835025,6.0728927,0.06344634,1
7.85777,3.7936125,0.62009823,1
8.932767,3.4356794,0.06823475,1
11.368867,4.960786,0.5243302,1
7.3442135,3.8115692,0.142455,1
7.086837,5.9986725,0.088585466,1
9.591172,5.42167,0.33279404,1
7.0844426,3.1112652,0.088585466,1
10.837354,4.449624,0.44771573,1
10.737994,6.3721676,0.8343793,1
6.2285156,4.5262384,0.5303157,1
8.185776,6.9958572,0.07062895,1
9.749189,4.4196963,0.712275,1
7.4842744,3.526659,0.62129533,1
11.911154,4.745308,0.16998832,1
8.857349,5.2121773,0.88944596,1
6.326678,5.183447,0.039504327,1
8.60117,5.8334723,0.4201824,1
7.463924,3.7421372,0.07182605,1
9.719262,4.036624,1.115698,1
11.629835,6.157887,0.91458505,1
6.7085533,4.5082817,0.4297592,1
7.351396,6.527791,0.35314476,1
10.157401,5.2600613,0.4285621,1
6.728904,2.6563668,1.2234371,1
11.935096,5.7137623,0.6356605,1
9.490616,5.5341973,0.39983168,1
6.6546836,4.301183,0.108936176,1
8.100781,6.47033,0.1412579,1
8.6813755,4.0701427,0.34356794,1
8.052897,3.027468,1.0295067,1
11.235989,4.4963107,0.1340753,1
8.718486,4.594473,0.107739076,1
6.455965,5.2660465,0.36272156,1
9.0716305,5.98311,0.9624691,1
7.61835,3.570952,0.17238252,1
9.11712,3.9743748,0.80325466,1
11.510124,5.056554,0.19273324,1
7.2304893,4.271256,0.31483752,1
7.8589673,6.493075,0.2741361,1
8.833407,4.5777135,1.0163386,1
7.297527,3.3877954,0.92057055,1
11.362882,4.1455603,1.364695,1
9.42238,5.395334,0.34117374,1
6.992266,4.2042184,0.22744916,1
7.917625,5.6658783,1.0223241,1
6.7983356,3.5230677,1.1683705,1
9.807847,3.6762967,0.6751649,1
11.774684,5.2002063,0.017956512,1
7.0724716,3.8750155,0.017956512,1
7.6003933,6.0345855,0.2633622,1
9.578004,5.1930237,0.60333884,1
